COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Alunos na região urbana;Alunos na região rural;Total de alunos que não reside em localização diferenciada;Total de alunos residente em área remanescente de quilombo;Total de alunos residente em área indígena;Total de alunos residente em área de assentamento;Total de alunos que não utilizam transporte escolar público;Total de alunos que utilizam transporte escolar público;Total de alunos que não utilizam Tração Animal;Total de alunos que utilizam Tração Animal
29292000;ESCOLA MUNICIPAL BENEDITA PEREIRA GUEDES;2932903;Valença;29;BA;1,0;13,0;;;;;;14,0;14,0;
29291089;ESCOLA MUNICIPAL LAZARO ROMANO PINTO;2932903;Valença;29;BA;;16,0;;;;;1,0;15,0;15,0;
29290902;ESCOLA MUNICIPAL PEDRO SARMENTO;2932903;Valença;29;BA;2,0;13,0;;;;;;15,0;15,0;
29338514;ESCOLA MUNICIPAL DARIO GALVAO DE QUEIROZ;2932903;Valença;29;BA;399,0;37,0;2,0;;;;420,0;16,0;16,0;
29291615;ESCOLA MUNICIPAL PEDRO BARRETO DE SOUZA;2932903;Valença;29;BA;;20,0;;;;;3,0;17,0;17,0;
29291712;ESCOLA MUNICIPAL LUIZ GOES TELES;2932903;Valença;29;BA;5,0;29,0;;;;;16,0;18,0;18,0;
29291534;ESCOLA MUNICIPAL PROF ROBERTO SANTOS;2932903;Valença;29;BA;1,0;17,0;;;;;;18,0;18,0;
29291631;ESCOLA MUNICIPAL SEBASTIAO DE PONTES;2932903;Valença;29;BA;;19,0;;;;;;19,0;19,0;
29291682;ESCOLA MUNICIPAL IVONE CHAVES LIBERTADOR;2932903;Valença;29;BA;1,0;21,0;;;;;2,0;20,0;20,0;
29291585;ESCOLA MUNICIPAL FRANCISCO JACINTO DE ARAUJO;2932903;Valença;29;BA;1,0;20,0;;;;;;21,0;21,0;
29291500;ESCOLA MUNICIPAL JOAO TEODORO DO NASCIMENTO;2932903;Valença;29;BA;2,0;19,0;;;;;;21,0;21,0;
29290988;ESCOLA MUNICIPAL CANDIDO MANOEL DE ALMEIDA;2932903;Valença;29;BA;4,0;19,0;;;;;;23,0;23,0;
29396492;ESCOLA MUNICIPAL PORFIRIO FELISMINO DOS SANTOS;2932903;Valença;29;BA;4,0;19,0;;;;;;23,0;23,0;
29291313;ESCOLA MUNICIPAL DR ELISIO PIMENTEL MARQUES;2932903;Valença;29;BA;269,0;27,0;7,0;;;;273,0;23,0;23,0;
29291186;ESCOLA MUNICIPAL NATAN COUCEIROS DE MATOS;2932903;Valença;29;BA;1,0;23,0;;;;;;24,0;24,0;
29447585;ESCOLA MUNICIPAL DA BAIXA ALEGRE;2932903;Valença;29;BA;248,0;52,0;;;;;274,0;26,0;26,0;
29291658;ESCOLA MUNICIPAL PROFESSORA ADACY DA SILVA RABELO;2932903;Valença;29;BA;2,0;26,0;1,0;;;;2,0;26,0;26,0;
29290899;ESCOLA MUNICIPAL PADRE JOSE DE ANCHIETA;2932903;Valença;29;BA;1,0;25,0;;;;;;26,0;26,0;
29290945;ESCOLA MUNICIPAL TANCREDO DE ALMEIDA NEVES;2932903;Valença;29;BA;3,0;24,0;;;;;;27,0;27,0;
29291674;ESCOLA MUNICIPAL CARLOS REIS;2932903;Valença;29;BA;1,0;31,0;;;;;5,0;27,0;27,0;
29291208;ESCOLA MUNICIPAL OFICINA EDUCATIVA DA CRIANCA E DO ADOLESCENTE;2932903;Valença;29;BA;255,0;26,0;;;;;250,0;31,0;31,0;
29107440;EE - COLEGIO ESTADUAL SAO JOSE;2927507;Santa Bárbara;29;BA;85,0;203,0;1,0;;;;79,0;209,0;209,0;
29107490;ESCOLA MUNICIPAL CLERISTON ANDRADE;2927507;Santa Bárbara;29;BA;12,0;188,0;;;;;55,0;145,0;145,0;
29387183;ESCOLA MUNICIPAL IRMA IRAIDES DE ARAUJO CRUZ;2927507;Santa Bárbara;29;BA;178,0;53,0;;;;;169,0;62,0;62,0;
29107920;ESCOLA MUNICIPAL TEOTONIO CORREIA DE FREITAS;2927507;Santa Bárbara;29;BA;3,0;44,0;;;;;7,0;40,0;40,0;
29470749;ESCOLA MUNICIPAL IRMA MARIA JOSE DO NASCIMENTO BRANDAO;2927507;Santa Bárbara;29;BA;161,0;419,0;1,0;;;;72,0;508,0;508,0;
29107768;ESCOLA MUNICIPAL NOSSA SENHORA DAS GRACAS;2927507;Santa Bárbara;29;BA;1,0;49,0;;;;;2,0;48,0;48,0;
29351634;ESCOLA MUNICIPAL ALCINIO FERREIRA DE FREITAS;2927507;Santa Bárbara;29;BA;4,0;70,0;;;;;6,0;68,0;68,0;
29107970;ESCOLA MUNICIPAL RAILDO FREITAS;2927507;Santa Bárbara;29;BA;2,0;71,0;1,0;;;;2,0;71,0;71,0;
29107598;ESCOLA MUNICIPAL ALTINO MOTA ARAGAO;2927507;Santa Bárbara;29;BA;2,0;39,0;;;;;7,0;34,0;34,0;
29107679;ESCOLA MUNICIPAL JOSE ALVINO PEREIRA;2927507;Santa Bárbara;29;BA;5,0;174,0;7,0;;;;9,0;170,0;170,0;
29398231;COLEGIO SABER;2927507;Santa Bárbara;29;BA;126,0;47,0;3,0;;;;124,0;49,0;49,0;
29108012;ESCOLA MUNICIPAL MONSENHOR LUIZ RAMOS MACHADO;2927507;Santa Bárbara;29;BA;168,0;99,0;3,0;;;;130,0;137,0;137,0;
29107946;ESCOLA MUNICIPAL AUREO FILHO;2927507;Santa Bárbara;29;BA;1,0;43,0;;;;;6,0;38,0;38,0;
29107547;ESCOLA MUNICIPAL DOM PEDRO II;2927507;Santa Bárbara;29;BA;169,0;137,0;9,0;;;;177,0;129,0;129,0;
29107610;ESCOLA MUNICIPAL GENERAL ERNESTO GEISEL;2927507;Santa Bárbara;29;BA;;62,0;1,0;;;;3,0;59,0;59,0;
29107466;EE - COLEGIO ESTADUAL PROFESSOR CARLOS VALADARES;2927507;Santa Bárbara;29;BA;174,0;256,0;2,0;;;;174,0;256,0;256,0;
29954762;GRUPO EDUCACIONAL AGUIA;2927507;Santa Bárbara;29;BA;129,0;19,0;3,0;;;;148,0;;;
29107563;ESCOLA MUNICIPAL JOAO DURVAL CARNEIRO;2927507;Santa Bárbara;29;BA;;7,0;;;;;;7,0;7,0;
29107873;ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA;2927507;Santa Bárbara;29;BA;2,0;18,0;;;;;10,0;10,0;10,0;
29107709;ESCOLA MUNICIPAL LUIZ PEREIRA DE SOUZA;2927507;Santa Bárbara;29;BA;2,0;17,0;;;;;8,0;11,0;11,0;
29351596;ESCOLA MUNICIPAL ABILIO RIBEIRO FALCAO;2927507;Santa Bárbara;29;BA;;21,0;1,0;;;;3,0;18,0;18,0;
29107830;ESCOLA MUNICIPAL SENADOR RUI SANTOS;2927507;Santa Bárbara;29;BA;1,0;22,0;;;;;;23,0;23,0;
29351685;ESCOLA MUNICIPAL SATURNINO JANUARIO FAGUNDES;2927507;Santa Bárbara;29;BA;2,0;32,0;;;;;8,0;26,0;26,0;
29107601;ESCOLA MUNICIPAL FRANCISCO VALADARES DA SILVA;2927507;Santa Bárbara;29;BA;;31,0;;;;;5,0;26,0;26,0;
29107822;ESCOLA MUNICIPAL SAO JOSE;2927507;Santa Bárbara;29;BA;3,0;32,0;1,0;;;;7,0;28,0;28,0;
29107849;ESCOLA MUNICIPAL SENHORINHA DA SILVA LIMA;2927507;Santa Bárbara;29;BA;2,0;29,0;;;;;1,0;30,0;30,0;
29107741;ESCOLA MUNICIPAL MARIO CUNHA DE OLIVEIRA;2927507;Santa Bárbara;29;BA;2,0;32,0;;;;;2,0;32,0;32,0;
29107504;ESCOLA MUNICIPAL DANIEL RIBEIRO DE OLIVEIRA;2927507;Santa Bárbara;29;BA;;41,0;;;;;6,0;35,0;35,0;
29178266;ESCOLA MUNICIPAL ESFINGE;2919207;Lauro de Freitas;29;BA;330,0;;265,0;;;1,0;1,0;329,0;329,0;
29178681;ESCOLA MUNICIPAL CAPITULINO SANTOS;2919207;Lauro de Freitas;29;BA;203,0;;174,0;;;;20,0;183,0;183,0;
29460441;COLEGIO ACADEMICO LTDA;2919207;Lauro de Freitas;29;BA;678,0;8,0;42,0;;;;480,0;206,0;206,0;
29385628;CENTRO EDUCACIONAL MUNICIPAL FENIX;2919207;Lauro de Freitas;29;BA;742,0;;605,0;;;;597,0;145,0;145,0;
29178495;ESCOLA MUNICIPAL CATARINA DE SENA;2919207;Lauro de Freitas;29;BA;416,0;;310,0;;;;352,0;64,0;64,0;
29404150;ESCOLA MUNICIPAL GREGORIO PINTO DE ALMEIDA;2919207;Lauro de Freitas;29;BA;112,0;;95,0;;;;;112,0;112,0;
29435390;ESCOLA MUNICIPAL DE VIDA NOVA;2919207;Lauro de Freitas;29;BA;1079,0;1,0;923,0;;;;975,0;105,0;105,0;
29437490;CENTRO EDUCACIONAL OLAVINA CALAZANS;2919207;Lauro de Freitas;29;BA;322,0;3,0;265,0;;;;71,0;254,0;254,0;
29359350;CENTRO DE ATENCAO INTEGRAL A CRIANCA E AO ADOLESCENTE CAIC;2919207;Lauro de Freitas;29;BA;276,0;2,0;255,0;;;;224,0;54,0;54,0;
29178665;ESCOLA MUNICIPAL ANA LUCIA MAGALHAES;2919207;Lauro de Freitas;29;BA;480,0;;351,0;;;;293,0;187,0;187,0;
29451817;ESCOLA MUNICIPAL MIGUEL ARRAES;2919207;Lauro de Freitas;29;BA;491,0;;420,0;;;;206,0;285,0;285,0;
29432430;ESCOLA MUNICIPAL DOIS DE JULHO;2919207;Lauro de Freitas;29;BA;900,0;;791,0;;;;71,0;829,0;829,0;
29359465;ESCOLA MUNICIPAL PEDRO PARANHOS;2919207;Lauro de Freitas;29;BA;455,0;;415,0;;;;194,0;261,0;261,0;
29453666;ESCOLA MUNICIPAL AMAURI SIQUEIRA MONTALVAO;2919207;Lauro de Freitas;29;BA;286,0;;231,0;;;;110,0;176,0;176,0;
29437504;ESCOLA PRINCIPE DA PAZ;2919207;Lauro de Freitas;29;BA;416,0;;336,0;;;;4,0;412,0;412,0;
29698626;ESCOLA DE CADETES MIRINS EUZEBIA BRITO DA CRUZ;2919207;Lauro de Freitas;29;BA;169,0;;141,0;;;;98,0;71,0;71,0;
29178800;ESCOLA MUNICIPAL SOLANGE COELHO;2919207;Lauro de Freitas;29;BA;844,0;;707,0;;;;810,0;34,0;34,0;
29414865;ESCOLA MUNICIPAL PAULO FREIRE;2919207;Lauro de Freitas;29;BA;277,0;;248,0;;;;182,0;95,0;95,0;
29178762;ESCOLA MUNICIPAL JOVINA MOREIRA ROSA;2919207;Lauro de Freitas;29;BA;135,0;;107,0;;;;20,0;115,0;115,0;
29178746;ESCOLA MUNICIPAL JACIRA FERNANDES MENDES;2919207;Lauro de Freitas;29;BA;392,0;;341,0;;;;347,0;45,0;45,0;
29179084;INSTITUTO DE EDUCACAO PROFISSIONALIZANTE EURIDES SANTANNA;2919207;Lauro de Freitas;29;BA;958,0;;866,0;;;;669,0;289,0;289,0;
29178894;ESCOLA MUNICIPAL QUINGOMA;2919207;Lauro de Freitas;29;BA;232,0;;200,0;;;;19,0;213,0;213,0;
29369096;CENTRO EDUCACIONAL PROF EMERSON PALMEIRA;2919207;Lauro de Freitas;29;BA;508,0;;441,0;;;;430,0;78,0;78,0;
29178509;ESCOLA MUNICIPAL DE CAPIARARA;2919207;Lauro de Freitas;29;BA;254,0;;209,0;;;;45,0;209,0;209,0;
29178703;ESCOLA MUNICIPAL DOM AVELAR BRANDAO VILELA;2919207;Lauro de Freitas;29;BA;334,0;;288,0;;;;297,0;37,0;37,0;
29404207;ESCOLA MUNICIPAL DO LOTEAMENTO SANTA JULIA;2919207;Lauro de Freitas;29;BA;997,0;;861,0;;;;917,0;80,0;80,0;
29449324;ESCOLA MUNICIPAL IPITANGA;2919207;Lauro de Freitas;29;BA;420,0;;357,0;;;;382,0;38,0;38,0;
29178339;ESCOLA MUNICIPAL EDIVALDO BOAVENTURA;2919207;Lauro de Freitas;29;BA;415,0;2,0;367,0;;;;19,0;398,0;398,0;
29178819;ESCOLA MUNICIPAL TENENTE GUSTAVO DOS SANTOS;2919207;Lauro de Freitas;29;BA;315,0;;264,0;;;;170,0;145,0;145,0;
29178517;ESCOLA COMUNITARIA DE AREIA BRANCA;2919207;Lauro de Freitas;29;BA;115,0;;98,0;;;;4,0;111,0;111,0;
29530210;SARTRE ESCOLA SEB;2919207;Lauro de Freitas;29;BA;1554,0;10,0;;;;;1564,0;;;
29453895;CENTRO EDUCACIONAL ESPACO CRIATIVO;2919207;Lauro de Freitas;29;BA;70,0;;5,0;;;;70,0;;;
29458617;EDUCANDARIO SONHO DE CRIANCA LTDA;2919207;Lauro de Freitas;29;BA;45,0;;;;;;45,0;;;
29458838;COLEGIO MIRIM;2919207;Lauro de Freitas;29;BA;258,0;3,0;7,0;;;;261,0;;;
29454506;ESCOLA DA MILI;2919207;Lauro de Freitas;29;BA;40,0;1,0;2,0;;;;41,0;;;
29475287;CRECHE ESCOLA JEOVA JIRE;2919207;Lauro de Freitas;29;BA;120,0;;116,0;;;;120,0;;;
29437512;ESCOLA BRAZILIO;2919207;Lauro de Freitas;29;BA;40,0;;15,0;;;;40,0;;;
29178126;ESC NOSSA SENHORA DE LOURDES;2919207;Lauro de Freitas;29;BA;171,0;;54,0;;;;171,0;;;
29437415;ESCOLA TIA LUCIA;2919207;Lauro de Freitas;29;BA;200,0;;171,0;;;;200,0;;;
29463971;ESCOLA MAIS LTDA;2919207;Lauro de Freitas;29;BA;368,0;;332,0;;;;368,0;;;
29455359;CRECHE ESCOLA SORRISO DE CRIANCA;2919207;Lauro de Freitas;29;BA;75,0;1,0;4,0;;;;76,0;;;
29458684;CENTRO EDUCACIONAL CONHECIMENTO;2919207;Lauro de Freitas;29;BA;191,0;;14,0;;;;191,0;;;
29474728;ROSA DE SAROM;2919207;Lauro de Freitas;29;BA;21,0;5,0;14,0;;;;26,0;;;
29178673;ESCOLA MUNICIPAL BARRO DURO;2919207;Lauro de Freitas;29;BA;380,0;;265,0;;;;380,0;;;
29404479;ESCOLA MENINO JESUS DE PRAGA;2919207;Lauro de Freitas;29;BA;350,0;3,0;16,0;;;;353,0;;;
29456444;CENTRO EDUCACIONAL MONICA PATRICIA;2919207;Lauro de Freitas;29;BA;165,0;4,0;155,0;;;;169,0;;;
29468329;COLEGIO ADVENTISTA DE LAURO DE FREITAS;2919207;Lauro de Freitas;29;BA;641,0;1,0;638,0;;;;642,0;;;
29178576;ESCOLA MUNICIPAL CONSTANTINO VIEIRA;2919207;Lauro de Freitas;29;BA;123,0;;97,0;;;;123,0;;;
29178690;ESCOLA MUNICIPAL CIDADE NOVA;2919207;Lauro de Freitas;29;BA;153,0;;135,0;;;;153,0;;;
29459036;EDUCANDARIO SANTA FLORA;2919207;Lauro de Freitas;29;BA;47,0;;4,0;;;;47,0;;;
29178630;ESCOLA MUNICIPAL ITAMAR OLIVEIRA RODRIGUES;2919207;Lauro de Freitas;29;BA;330,0;;282,0;;;;330,0;;;
29178614;ESCOLA JOSE EDVALDO FERREIRA;2919207;Lauro de Freitas;29;BA;41,0;;25,0;;;;41,0;;;
29458099;COLEGIO VIVER;2919207;Lauro de Freitas;29;BA;275,0;1,0;43,0;;;;276,0;;;
29425964;COLEGIO EQUIPE;2919207;Lauro de Freitas;29;BA;116,0;1,0;3,0;;;;117,0;;;
29726620;SITIO COLORIDO CRECHE ESCOLA;2919207;Lauro de Freitas;29;BA;162,0;2,0;;;;;164,0;;;
29453461;CENTRO EDUCACIONAL MARIEL;2919207;Lauro de Freitas;29;BA;153,0;1,0;7,0;;;;154,0;;;
29459567;ESCOLA JULY E ANE;2919207;Lauro de Freitas;29;BA;62,0;;18,0;;;;62,0;;;
29454379;CENTRO EDUCACIONAL DEJEANE MARTINS;2919207;Lauro de Freitas;29;BA;330,0;1,0;;;;;331,0;;;
29453593;EDUCANDARIO VIDA NOVA;2919207;Lauro de Freitas;29;BA;94,0;2,0;3,0;;;;96,0;;;
29458803;ESCOLA BATISTA BETANIA;2919207;Lauro de Freitas;29;BA;96,0;;4,0;;;;96,0;;;
29609607;COLEGIO PERFIL;2919207;Lauro de Freitas;29;BA;375,0;;349,0;;;;375,0;;;
29413753;ESCOLA CASA DO SOL;2919207;Lauro de Freitas;29;BA;215,0;1,0;3,0;;;;216,0;;;
29467160;COLEGIO WAGNER SANT ANNA;2919207;Lauro de Freitas;29;BA;68,0;;18,0;;;;68,0;;;
29385598;ESCOLA MUNICIPAL DOUCTOR PAULO MALAQUIAS DE MELLO;2919207;Lauro de Freitas;29;BA;278,0;;250,0;;;;278,0;;;
29432855;ESCOLA MUNICIPAL VEREADOR JOSE RAMOS;2919207;Lauro de Freitas;29;BA;296,0;;295,0;;;;296,0;;;
29488400;COLEGIO FUNDAMENTAL LTDA;2919207;Lauro de Freitas;29;BA;427,0;4,0;2,0;;;;431,0;;;
29803624;ESCOLA ROSELANDIA;2919207;Lauro de Freitas;29;BA;461,0;7,0;136,0;;;;468,0;;;
29470269;INSTITUTO EDUCACIONAL COLEGIO SOCIAL DE PORTAO;2919207;Lauro de Freitas;29;BA;172,0;1,0;136,0;;1,0;;173,0;;;
29178908;EE - COLEGIO SOCIAL DE PORTAO;2919207;Lauro de Freitas;29;BA;109,0;;1,0;;;;109,0;;;
29178223;COLEGIO APOIO;2919207;Lauro de Freitas;29;BA;533,0;;411,0;;;;533,0;;;
29178959;ESCOLA MUNICIPAL VOVO CICA;2919207;Lauro de Freitas;29;BA;177,0;;147,0;;;;177,0;;;
29178100;ESCOLA MUNICIPAL JARDIM IPITANGA;2919207;Lauro de Freitas;29;BA;414,0;;347,0;;;;414,0;;;
29459249;ENSINO 2 EMPREENDIMENTO EDUCACIONAL LTDA;2919207;Lauro de Freitas;29;BA;81,0;;73,0;;;;81,0;;;
29414881;ESCOLA MUNICIPAL GOVERNADOR MARIO COVAS;2919207;Lauro de Freitas;29;BA;454,0;;406,0;;;;454,0;;;
29359287;COLEGIO PIRAMIDE;2919207;Lauro de Freitas;29;BA;508,0;2,0;15,0;;;;510,0;;;
29178754;ESCOLA MUNICIPAL JOSE DOS SANTOS PARANHOS;2919207;Lauro de Freitas;29;BA;87,0;;80,0;;;;87,0;;;
29178541;ESCOLA MUNICIPAL LAGOA DOS PATOS;2919207;Lauro de Freitas;29;BA;236,0;;194,0;;;;236,0;;;
29398797;ESCOLA JARDIM INFANTIL ALBERTINO PEREIRA;2919207;Lauro de Freitas;29;BA;42,0;;;;;;42,0;;;
29914787;ESCOLA MUNICIPAL VILA NOVA;2919207;Lauro de Freitas;29;BA;166,0;;143,0;;;;166,0;;;
29178550;EE - COLEGIO ESTADUAL KLEBER PACHECO DE OLIVEIRA;2919207;Lauro de Freitas;29;BA;218,0;1,0;;;;1,0;218,0;1,0;1,0;
29178436;ESCOLA MUNICIPAL SENHORA VALENTINA SILVINA SANTOS;2919207;Lauro de Freitas;29;BA;261,0;1,0;204,0;;;;261,0;1,0;1,0;
29458960;EDUCANDARIO SENHOR DO BONFIM;2919207;Lauro de Freitas;29;BA;31,0;;1,0;;;;30,0;1,0;1,0;
29452848;EDUCANDARIO MARIZA PITANGA;2919207;Lauro de Freitas;29;BA;18,0;;15,0;;;;16,0;2,0;2,0;
29179106;ESCOLA MUNICIPAL FELIX CARDOSO DE ARAUJO;2919207;Lauro de Freitas;29;BA;156,0;;133,0;;;;154,0;2,0;2,0;
29463831;ESCOLA MUNICIPAL DE CADETES MIRINS;2919207;Lauro de Freitas;29;BA;21,0;;16,0;;;;18,0;3,0;3,0;
29178592;ESCOLA FUNDAMENTAL SAO JUDAS TADEU;2919207;Lauro de Freitas;29;BA;143,0;;114,0;;;;140,0;3,0;3,0;
29414857;ESCOLA MUNICIPAL ENOCK AMARAL;2919207;Lauro de Freitas;29;BA;427,0;;370,0;;;;423,0;4,0;4,0;
29470030;ESCOLA RECANTO DA CRIANCA;2919207;Lauro de Freitas;29;BA;46,0;1,0;;;;;43,0;4,0;4,0;
29178711;ESCOLA MUNICIPAL DA VILA PRAIANA;2919207;Lauro de Freitas;29;BA;225,0;;192,0;;;;220,0;5,0;5,0;
29342104;ESCOLA MUNICIPAL SANTA RITA;2919207;Lauro de Freitas;29;BA;447,0;;372,0;;;;433,0;14,0;14,0;
29369002;ESCOLA PATO DONALD;2919207;Lauro de Freitas;29;BA;245,0;;188,0;;;;227,0;18,0;18,0;
29438110;ESCOLA NOSSA SENHORA DE LOURDES;2919207;Lauro de Freitas;29;BA;119,0;;75,0;;;;100,0;19,0;19,0;
29422310;COLEGIO PARAISO;2919207;Lauro de Freitas;29;BA;210,0;3,0;210,0;;;;190,0;23,0;23,0;
29453658;CENTRO EDUCACIONAL SOANE;2919207;Lauro de Freitas;29;BA;258,0;6,0;20,0;;;;241,0;23,0;23,0;
29385563;ESCOLA MUNICIPAL JARDIM TALISMA;2919207;Lauro de Freitas;29;BA;455,0;;405,0;;;;431,0;24,0;24,0;
28007816;COLEGIO ESTADUAL EDUARDO SILVEIRA;2802908;Itabaiana;28;SE;216,0;45,0;255,0;;;;214,0;47,0;47,0;
28033221;ESCOLA MUL PROF CLARA MEIRELES TELES;2802908;Itabaiana;28;SE;647,0;119,0;745,0;;;;428,0;338,0;338,0;
28007190;COLEGIO ESTADUAL PROFESSOR NESTOR CARVALHO LIMA;2802908;Itabaiana;28;SE;288,0;62,0;338,0;;;1,0;288,0;62,0;62,0;
28007549;ESC MUL PROFª MARIA FAUSTINA BARRETO;2802908;Itabaiana;28;SE;369,0;79,0;46,0;;;;414,0;34,0;34,0;
28007140;COLEGIO ESTADUAL PADRE MENDONCA;2802908;Itabaiana;28;SE;126,0;44,0;;;;;116,0;54,0;54,0;
28007212;ESCOLA MUNICIPAL DOM JOSE THOMAZ;2802908;Itabaiana;28;SE;5,0;498,0;102,0;;;;374,0;129,0;129,0;
28007000;COL EST MURILO BRAGA;2802908;Itabaiana;28;SE;157,0;151,0;1,0;;;;111,0;197,0;197,0;
28007832;ESCOLA ESTADUAL ELIEZER PORTO;2802908;Itabaiana;28;SE;205,0;29,0;27,0;;;;166,0;68,0;68,0;
